image_index,image_name,label_id,class
20,11500X100006.png,52,1
20,11500X100006.png,53,1
20,11500X100006.png,54,0
20,11500X100006.png,55,1
20,11500X100006.png,56,1
20,11500X100006.png,57,1
20,11500X100006.png,58,1
20,11500X100006.png,59,1
20,11500X100006.png,60,1
20,11500X100006.png,61,1
20,11500X100006.png,62,1
20,11500X100006.png,63,1
20,11500X100006.png,64,1
20,11500X100006.png,65,1
20,11500X100006.png,66,1
20,11500X100006.png,67,1
20,11500X100006.png,68,1
20,11500X100006.png,69,1
20,11500X100006.png,70,1
20,11500X100006.png,71,1
20,11500X100006.png,72,1
20,11500X100006.png,73,1
20,11500X100006.png,74,1
21,11500X100007.png,1,1
21,11500X100007.png,2,0
21,11500X100007.png,3,1
21,11500X100007.png,4,0
21,11500X100007.png,5,1
21,11500X100007.png,6,1
21,11500X100007.png,7,1
21,11500X100007.png,8,1
21,11500X100007.png,9,1
21,11500X100007.png,10,0
21,11500X100007.png,11,1
21,11500X100007.png,12,1
21,11500X100007.png,13,1
21,11500X100007.png,14,0
21,11500X100007.png,15,0
21,11500X100007.png,16,0
21,11500X100007.png,17,1
21,11500X100007.png,18,1
21,11500X100007.png,19,1
21,11500X100007.png,20,1
21,11500X100007.png,21,1
21,11500X100007.png,22,0
21,11500X100007.png,23,1
21,11500X100007.png,24,1
21,11500X100007.png,25,1
21,11500X100007.png,26,1
21,11500X100007.png,27,1
21,11500X100007.png,28,1
21,11500X100007.png,29,1
21,11500X100007.png,30,1
21,11500X100007.png,31,1
21,11500X100007.png,32,1
21,11500X100007.png,33,1
21,11500X100007.png,34,1
21,11500X100007.png,35,1
21,11500X100007.png,36,1
21,11500X100007.png,37,1
21,11500X100007.png,38,1
21,11500X100007.png,39,1
21,11500X100007.png,40,1
21,11500X100007.png,41,1
21,11500X100007.png,42,1
21,11500X100007.png,43,1
21,11500X100007.png,44,0
21,11500X100007.png,45,1
21,11500X100007.png,46,1
21,11500X100007.png,47,1
21,11500X100007.png,48,1
21,11500X100007.png,49,1
21,11500X100007.png,50,1
21,11500X100007.png,51,1
21,11500X100007.png,52,1
21,11500X100007.png,53,1
21,11500X100007.png,54,0
21,11500X100007.png,55,1
21,11500X100007.png,56,1
21,11500X100007.png,57,1
21,11500X100007.png,58,1
21,11500X100007.png,59,1
21,11500X100007.png,60,1
21,11500X100007.png,61,1
21,11500X100007.png,62,1
21,11500X100007.png,63,1
21,11500X100007.png,64,1
21,11500X100007.png,65,1
21,11500X100007.png,66,1
21,11500X100007.png,67,1
21,11500X100007.png,68,1
21,11500X100007.png,69,1
21,11500X100007.png,70,1
21,11500X100007.png,71,1
21,11500X100007.png,72,1
21,11500X100007.png,73,1
21,11500X100007.png,74,1
22,11500X100008.png,1,1
22,11500X100008.png,2,0
22,11500X100008.png,3,1
22,11500X100008.png,5,1
22,11500X100008.png,6,1
22,11500X100008.png,7,1
22,11500X100008.png,8,1
22,11500X100008.png,9,1
22,11500X100008.png,10,1
22,11500X100008.png,11,1
22,11500X100008.png,12,1
22,11500X100008.png,13,1
22,11500X100008.png,14,1
22,11500X100008.png,15,1
22,11500X100008.png,16,1
22,11500X100008.png,17,1
22,11500X100008.png,18,1
22,11500X100008.png,19,1
22,11500X100008.png,20,1
22,11500X100008.png,21,1
22,11500X100008.png,22,1
22,11500X100008.png,23,1
22,11500X100008.png,24,1
22,11500X100008.png,25,1
22,11500X100008.png,26,1
22,11500X100008.png,27,1
22,11500X100008.png,28,1
22,11500X100008.png,29,1
22,11500X100008.png,30,0
22,11500X100008.png,31,1
22,11500X100008.png,32,1
22,11500X100008.png,33,1
22,11500X100008.png,34,1
22,11500X100008.png,35,1
22,11500X100008.png,36,1
22,11500X100008.png,37,1
22,11500X100008.png,38,1
22,11500X100008.png,39,1
22,11500X100008.png,40,1
22,11500X100008.png,41,1
22,11500X100008.png,42,1
22,11500X100008.png,43,0
22,11500X100008.png,44,1
22,11500X100008.png,45,1
22,11500X100008.png,46,1
22,11500X100008.png,47,1
22,11500X100008.png,48,1
22,11500X100008.png,49,1
22,11500X100008.png,50,1
22,11500X100008.png,51,1
22,11500X100008.png,52,1
22,11500X100008.png,53,1
22,11500X100008.png,54,0
22,11500X100008.png,55,1
22,11500X100008.png,56,1
22,11500X100008.png,57,1
22,11500X100008.png,58,1
22,11500X100008.png,59,1
22,11500X100008.png,60,1
22,11500X100008.png,61,1
22,11500X100008.png,62,1
22,11500X100008.png,63,0
22,11500X100008.png,64,1
22,11500X100008.png,65,1
22,11500X100008.png,66,1
22,11500X100008.png,67,1
22,11500X100008.png,68,1
22,11500X100008.png,69,1
22,11500X100008.png,70,1
22,11500X100008.png,71,1
22,11500X100008.png,72,1
22,11500X100008.png,73,1
22,11500X100008.png,74,1
22,11500X100008.png,75,1
22,11500X100008.png,76,1
22,11500X100008.png,77,1
22,11500X100008.png,78,1
22,11500X100008.png,79,1
22,11500X100008.png,80,1
22,11500X100008.png,81,0
22,11500X100008.png,82,1
22,11500X100008.png,83,1
22,11500X100008.png,84,1
23,11500X100009.png,1,1
23,11500X100009.png,2,0
23,11500X100009.png,3,1
23,11500X100009.png,5,1
23,11500X100009.png,6,1
23,11500X100009.png,7,1
23,11500X100009.png,8,1
23,11500X100009.png,9,1
23,11500X100009.png,10,1
23,11500X100009.png,11,1
23,11500X100009.png,12,1
23,11500X100009.png,13,1
23,11500X100009.png,14,1
23,11500X100009.png,15,1
23,11500X100009.png,16,1
23,11500X100009.png,17,1
23,11500X100009.png,18,1
23,11500X100009.png,19,1
23,11500X100009.png,20,1
23,11500X100009.png,21,1
23,11500X100009.png,22,1
23,11500X100009.png,23,1
23,11500X100009.png,24,1
23,11500X100009.png,25,1
23,11500X100009.png,26,1
23,11500X100009.png,27,1
23,11500X100009.png,28,1
23,11500X100009.png,29,1
23,11500X100009.png,30,0
23,11500X100009.png,31,1
23,11500X100009.png,32,1
23,11500X100009.png,33,1
23,11500X100009.png,34,1
23,11500X100009.png,35,1
23,11500X100009.png,36,1
23,11500X100009.png,37,1
23,11500X100009.png,38,1
23,11500X100009.png,39,1
23,11500X100009.png,40,1
23,11500X100009.png,41,1
23,11500X100009.png,42,1
23,11500X100009.png,43,0
23,11500X100009.png,44,1
23,11500X100009.png,45,1
23,11500X100009.png,46,1
23,11500X100009.png,47,1
23,11500X100009.png,48,1
23,11500X100009.png,49,1
23,11500X100009.png,50,1
23,11500X100009.png,51,1
23,11500X100009.png,52,1
23,11500X100009.png,53,1
23,11500X100009.png,54,0
23,11500X100009.png,55,1
23,11500X100009.png,56,1
23,11500X100009.png,57,1
23,11500X100009.png,58,1
23,11500X100009.png,59,1
23,11500X100009.png,60,1
23,11500X100009.png,61,1
23,11500X100009.png,62,1
23,11500X100009.png,63,0
23,11500X100009.png,64,1
23,11500X100009.png,65,1
23,11500X100009.png,66,1
23,11500X100009.png,67,1
23,11500X100009.png,68,1
23,11500X100009.png,69,1
23,11500X100009.png,70,1
23,11500X100009.png,71,1
23,11500X100009.png,72,1
23,11500X100009.png,73,1
23,11500X100009.png,74,1
23,11500X100009.png,75,1
23,11500X100009.png,76,1
23,11500X100009.png,77,1
23,11500X100009.png,78,1
23,11500X100009.png,79,1
23,11500X100009.png,80,1
23,11500X100009.png,81,0
23,11500X100009.png,82,1
23,11500X100009.png,83,1
23,11500X100009.png,84,1
24,11500X10001.png,1,0
24,11500X10001.png,2,1
24,11500X10001.png,4,1
24,11500X10001.png,5,1
24,11500X10001.png,6,1
24,11500X10001.png,7,1
24,11500X10001.png,8,0
24,11500X10001.png,9,1
24,11500X10001.png,10,1
24,11500X10001.png,11,1
24,11500X10001.png,12,1
24,11500X10001.png,13,1
24,11500X10001.png,14,1
24,11500X10001.png,15,1
24,11500X10001.png,16,1
24,11500X10001.png,17,1
24,11500X10001.png,18,1
24,11500X10001.png,19,1
24,11500X10001.png,20,1
24,11500X10001.png,21,1
24,11500X10001.png,22,1
24,11500X10001.png,23,1
24,11500X10001.png,24,1
24,11500X10001.png,25,0
24,11500X10001.png,26,1
24,11500X10001.png,27,1
24,11500X10001.png,28,1
24,11500X10001.png,29,1
24,11500X10001.png,30,0
24,11500X10001.png,31,1
24,11500X10001.png,32,1
24,11500X10001.png,33,0
24,11500X10001.png,34,1
24,11500X10001.png,35,1
24,11500X10001.png,36,0
24,11500X10001.png,37,1
24,11500X10001.png,38,1
24,11500X10001.png,39,1
24,11500X10001.png,40,1
24,11500X10001.png,41,1
24,11500X10001.png,42,1
24,11500X10001.png,43,1
24,11500X10001.png,44,1
24,11500X10001.png,45,1
24,11500X10001.png,46,1
24,11500X10001.png,47,1
24,11500X10001.png,48,1
24,11500X10001.png,49,1
24,11500X10001.png,50,1
24,11500X10001.png,51,1
24,11500X10001.png,52,1
24,11500X10001.png,53,1
24,11500X10001.png,54,1
24,11500X10001.png,55,1
24,11500X10001.png,56,1
24,11500X10001.png,57,1
24,11500X10001.png,58,1
24,11500X10001.png,59,1
24,11500X10001.png,60,1
24,11500X10001.png,61,1
24,11500X10001.png,62,0
24,11500X10001.png,63,1
24,11500X10001.png,64,1
24,11500X10001.png,65,1
24,11500X10001.png,66,0
24,11500X10001.png,67,1
24,11500X10001.png,68,1
24,11500X10001.png,69,1
24,11500X10001.png,70,1
24,11500X10001.png,71,1
24,11500X10001.png,72,0
24,11500X10001.png,73,1
24,11500X10001.png,74,0
24,11500X10001.png,75,1
24,11500X10001.png,76,0
24,11500X10001.png,77,0
24,11500X10001.png,78,1
24,11500X10001.png,79,1
24,11500X10001.png,80,1
24,11500X10001.png,81,1
24,11500X10001.png,82,1
24,11500X10001.png,83,0
24,11500X10001.png,84,1
24,11500X10001.png,85,1
24,11500X10001.png,86,1
24,11500X10001.png,87,1
24,11500X10001.png,88,1
24,11500X10001.png,89,1
24,11500X10001.png,90,0
24,11500X10001.png,91,1
24,11500X10001.png,92,1
24,11500X10001.png,93,0
24,11500X10001.png,94,1
24,11500X10001.png,95,1
24,11500X10001.png,96,1
24,11500X10001.png,97,1
24,11500X10001.png,98,1
24,11500X10001.png,99,1
24,11500X10001.png,100,1
24,11500X10001.png,101,1
24,11500X10001.png,102,1
24,11500X10001.png,103,1
24,11500X10001.png,104,1
24,11500X10001.png,105,1
24,11500X10001.png,106,0
24,11500X10001.png,107,1
24,11500X10001.png,108,1
24,11500X10001.png,109,1
24,11500X10001.png,110,1
24,11500X10001.png,111,1
24,11500X10001.png,112,1
24,11500X10001.png,113,0
24,11500X10001.png,114,0
24,11500X10001.png,115,1
24,11500X10001.png,116,1
24,11500X10001.png,117,0
24,11500X10001.png,118,1
24,11500X10001.png,119,1
24,11500X10001.png,120,1
24,11500X10001.png,121,1
24,11500X10001.png,122,1
24,11500X10001.png,123,1
24,11500X10001.png,124,1
24,11500X10001.png,125,1
24,11500X10001.png,126,1
24,11500X10001.png,127,1
24,11500X10001.png,128,1
24,11500X10001.png,129,0
24,11500X10001.png,130,1
24,11500X10001.png,131,1
24,11500X10001.png,132,0
24,11500X10001.png,133,1
24,11500X10001.png,134,1
24,11500X10001.png,135,1
24,11500X10001.png,136,0
24,11500X10001.png,137,0
24,11500X10001.png,138,1
24,11500X10001.png,139,1
24,11500X10001.png,140,1
24,11500X10001.png,141,1
24,11500X10001.png,142,1
24,11500X10001.png,143,0
24,11500X10001.png,144,1
24,11500X10001.png,145,0
24,11500X10001.png,146,1
24,11500X10001.png,147,1
24,11500X10001.png,148,1
24,11500X10001.png,149,1
24,11500X10001.png,150,0
24,11500X10001.png,151,1
24,11500X10001.png,152,1
24,11500X10001.png,153,1
24,11500X10001.png,154,1
24,11500X10001.png,155,1
24,11500X10001.png,156,0
24,11500X10001.png,157,1
24,11500X10001.png,158,1
24,11500X10001.png,159,0
24,11500X10001.png,160,0
24,11500X10001.png,161,0
24,11500X10001.png,162,0
24,11500X10001.png,163,1
24,11500X10001.png,164,1
24,11500X10001.png,165,1
24,11500X10001.png,166,1
24,11500X10001.png,167,1
24,11500X10001.png,168,0
24,11500X10001.png,169,1
24,11500X10001.png,170,1
24,11500X10001.png,171,1
24,11500X10001.png,172,1
24,11500X10001.png,173,1
24,11500X10001.png,174,0
24,11500X10001.png,175,1
24,11500X10001.png,176,1
24,11500X10001.png,177,1
24,11500X10001.png,178,1
24,11500X10001.png,179,1
25,11500X100010.png,1,1
25,11500X100010.png,2,0
25,11500X100010.png,3,1
25,11500X100010.png,4,1
25,11500X100010.png,5,1
25,11500X100010.png,6,1
25,11500X100010.png,7,1
25,11500X100010.png,8,1
25,11500X100010.png,9,0
25,11500X100010.png,10,1
25,11500X100010.png,11,1
25,11500X100010.png,12,1
25,11500X100010.png,13,1
25,11500X100010.png,14,1
25,11500X100010.png,15,1
25,11500X100010.png,16,1
25,11500X100010.png,17,1
25,11500X100010.png,18,1
25,11500X100010.png,19,1
25,11500X100010.png,20,1
25,11500X100010.png,21,1
25,11500X100010.png,22,1
25,11500X100010.png,23,1
25,11500X100010.png,24,1
25,11500X100010.png,25,1
25,11500X100010.png,26,1
25,11500X100010.png,27,1
25,11500X100010.png,28,1
25,11500X100010.png,29,1
25,11500X100010.png,30,1
25,11500X100010.png,31,1
25,11500X100010.png,32,1
25,11500X100010.png,33,1
25,11500X100010.png,34,1
25,11500X100010.png,35,1
25,11500X100010.png,36,0
25,11500X100010.png,37,1
25,11500X100010.png,38,0
25,11500X100010.png,39,1
25,11500X100010.png,40,1
25,11500X100010.png,41,1
25,11500X100010.png,42,1
25,11500X100010.png,43,0
25,11500X100010.png,44,1
25,11500X100010.png,45,1
25,11500X100010.png,46,1
25,11500X100010.png,47,1
25,11500X100010.png,48,1
25,11500X100010.png,49,1
25,11500X100010.png,50,1
25,11500X100010.png,51,1
25,11500X100010.png,52,1
25,11500X100010.png,53,1
25,11500X100010.png,54,0
25,11500X100010.png,55,0
25,11500X100010.png,56,0
25,11500X100010.png,57,1
25,11500X100010.png,58,1
25,11500X100010.png,59,1
25,11500X100010.png,60,1
25,11500X100010.png,61,1
25,11500X100010.png,62,1
25,11500X100010.png,63,0
25,11500X100010.png,64,1
25,11500X100010.png,65,0
25,11500X100010.png,66,1
25,11500X100010.png,67,1
25,11500X100010.png,68,1
25,11500X100010.png,69,1
25,11500X100010.png,70,1
25,11500X100010.png,71,1
25,11500X100010.png,72,1
25,11500X100010.png,73,1
25,11500X100010.png,74,1
25,11500X100010.png,75,1
25,11500X100010.png,76,1
25,11500X100010.png,77,0
25,11500X100010.png,78,1
25,11500X100010.png,79,1
25,11500X100010.png,80,1
25,11500X100010.png,81,1
25,11500X100010.png,82,1
25,11500X100010.png,83,1
25,11500X100010.png,84,1
25,11500X100010.png,85,1
25,11500X100010.png,86,1
25,11500X100010.png,87,1
25,11500X100010.png,88,1
25,11500X100010.png,89,1
25,11500X100010.png,90,1
25,11500X100010.png,91,1
25,11500X100010.png,92,1
25,11500X100010.png,93,1
25,11500X100010.png,94,1
25,11500X100010.png,95,1
25,11500X100010.png,96,1
25,11500X100010.png,97,1
25,11500X100010.png,98,1
25,11500X100010.png,99,1
25,11500X100010.png,100,1
25,11500X100010.png,101,1
25,11500X100010.png,102,1
25,11500X100010.png,103,1
25,11500X100010.png,104,1
25,11500X100010.png,105,1
25,11500X100010.png,106,1
25,11500X100010.png,107,1
25,11500X100010.png,108,1
25,11500X100010.png,109,1
25,11500X100010.png,110,1
25,11500X100010.png,111,0
25,11500X100010.png,112,1
25,11500X100010.png,113,1
25,11500X100010.png,114,1
25,11500X100010.png,115,1
26,11500X100011.png,1,1
26,11500X100011.png,2,0
26,11500X100011.png,3,1
26,11500X100011.png,4,1
26,11500X100011.png,5,1
26,11500X100011.png,6,1
26,11500X100011.png,7,1
26,11500X100011.png,8,1
26,11500X100011.png,9,0
26,11500X100011.png,10,1
26,11500X100011.png,11,1
26,11500X100011.png,12,1
26,11500X100011.png,13,1
26,11500X100011.png,14,1
26,11500X100011.png,15,1
26,11500X100011.png,16,1
26,11500X100011.png,17,1
26,11500X100011.png,18,1
26,11500X100011.png,19,1
26,11500X100011.png,20,1
26,11500X100011.png,21,1
26,11500X100011.png,22,1
26,11500X100011.png,23,1
26,11500X100011.png,24,1
26,11500X100011.png,25,1
26,11500X100011.png,26,1
26,11500X100011.png,27,1
26,11500X100011.png,28,1
26,11500X100011.png,29,1
26,11500X100011.png,30,1
26,11500X100011.png,31,1
26,11500X100011.png,32,1
26,11500X100011.png,33,1
26,11500X100011.png,34,1
26,11500X100011.png,35,1
26,11500X100011.png,36,0
26,11500X100011.png,37,1
26,11500X100011.png,38,0
26,11500X100011.png,39,1
26,11500X100011.png,40,1
26,11500X100011.png,41,1
26,11500X100011.png,42,1
26,11500X100011.png,43,0
26,11500X100011.png,44,1
26,11500X100011.png,45,1
26,11500X100011.png,46,1
26,11500X100011.png,47,1
26,11500X100011.png,48,1
26,11500X100011.png,49,1
26,11500X100011.png,50,1
26,11500X100011.png,51,1
26,11500X100011.png,52,1
26,11500X100011.png,53,1
26,11500X100011.png,54,0
26,11500X100011.png,55,0
26,11500X100011.png,56,0
26,11500X100011.png,57,1
26,11500X100011.png,58,1
26,11500X100011.png,59,1
26,11500X100011.png,60,1
26,11500X100011.png,61,1
26,11500X100011.png,62,1
26,11500X100011.png,63,0
26,11500X100011.png,64,1
26,11500X100011.png,65,0
26,11500X100011.png,66,1
26,11500X100011.png,67,1
26,11500X100011.png,68,1
26,11500X100011.png,69,1
26,11500X100011.png,70,1
26,11500X100011.png,71,1
26,11500X100011.png,72,1
26,11500X100011.png,73,1
26,11500X100011.png,74,1
26,11500X100011.png,75,1
26,11500X100011.png,76,1
26,11500X100011.png,77,0
26,11500X100011.png,78,1
26,11500X100011.png,79,1
26,11500X100011.png,80,1
26,11500X100011.png,81,1
26,11500X100011.png,82,1
26,11500X100011.png,83,1
26,11500X100011.png,84,1
26,11500X100011.png,85,1
26,11500X100011.png,86,1
26,11500X100011.png,87,1
26,11500X100011.png,88,1
26,11500X100011.png,89,1
26,11500X100011.png,90,1
26,11500X100011.png,91,1
26,11500X100011.png,92,1
26,11500X100011.png,93,1
26,11500X100011.png,94,1
26,11500X100011.png,95,1
26,11500X100011.png,96,1
26,11500X100011.png,97,1
26,11500X100011.png,98,1
26,11500X100011.png,99,1
26,11500X100011.png,100,1
26,11500X100011.png,101,1
26,11500X100011.png,102,1
26,11500X100011.png,103,1
26,11500X100011.png,104,1
26,11500X100011.png,105,1
26,11500X100011.png,106,1
26,11500X100011.png,107,1
26,11500X100011.png,108,1
26,11500X100011.png,109,1
26,11500X100011.png,110,1
26,11500X100011.png,111,0
26,11500X100011.png,112,1
26,11500X100011.png,113,1
26,11500X100011.png,114,1
26,11500X100011.png,115,1
27,11500X100012.png,1,1
27,11500X100012.png,2,1
27,11500X100012.png,3,1
27,11500X100012.png,4,1
27,11500X100012.png,5,1
27,11500X100012.png,6,0
27,11500X100012.png,7,1
27,11500X100012.png,8,0
27,11500X100012.png,9,1
27,11500X100012.png,10,1
27,11500X100012.png,11,1
27,11500X100012.png,12,1
27,11500X100012.png,13,1
27,11500X100012.png,14,0
27,11500X100012.png,15,1
27,11500X100012.png,16,1
27,11500X100012.png,17,1
27,11500X100012.png,18,1
27,11500X100012.png,19,1
27,11500X100012.png,20,1
27,11500X100012.png,21,1
27,11500X100012.png,22,1
27,11500X100012.png,23,1
27,11500X100012.png,24,1
27,11500X100012.png,25,1
27,11500X100012.png,26,1
27,11500X100012.png,27,1
27,11500X100012.png,28,1
27,11500X100012.png,29,0
27,11500X100012.png,30,1
27,11500X100012.png,31,1
27,11500X100012.png,32,0
27,11500X100012.png,33,1
27,11500X100012.png,34,0
27,11500X100012.png,35,1
27,11500X100012.png,36,1
27,11500X100012.png,37,0
27,11500X100012.png,38,1
27,11500X100012.png,39,0
27,11500X100012.png,40,0
27,11500X100012.png,41,1
27,11500X100012.png,42,1
27,11500X100012.png,43,1
27,11500X100012.png,44,1
27,11500X100012.png,45,1
27,11500X100012.png,46,1
27,11500X100012.png,47,1
27,11500X100012.png,48,1
27,11500X100012.png,49,1
27,11500X100012.png,50,1
27,11500X100012.png,51,1
27,11500X100012.png,52,1
27,11500X100012.png,53,1
27,11500X100012.png,54,1
27,11500X100012.png,55,1
27,11500X100012.png,56,1
27,11500X100012.png,57,1
27,11500X100012.png,58,1
27,11500X100012.png,59,1
27,11500X100012.png,60,1
27,11500X100012.png,61,1
27,11500X100012.png,62,0
27,11500X100012.png,63,1
27,11500X100012.png,64,1
27,11500X100012.png,65,1
27,11500X100012.png,66,1
27,11500X100012.png,67,1
27,11500X100012.png,68,1
27,11500X100012.png,69,1
27,11500X100012.png,70,1
27,11500X100012.png,71,1
27,11500X100012.png,72,1
27,11500X100012.png,73,1
27,11500X100012.png,74,1
27,11500X100012.png,75,1
27,11500X100012.png,76,0
27,11500X100012.png,77,1
27,11500X100012.png,78,1
27,11500X100012.png,79,1
27,11500X100012.png,80,1
27,11500X100012.png,81,1
27,11500X100012.png,82,1
27,11500X100012.png,83,0
27,11500X100012.png,84,1
27,11500X100012.png,85,0
27,11500X100012.png,86,1
27,11500X100012.png,87,1
27,11500X100012.png,88,1
27,11500X100012.png,89,1
27,11500X100012.png,90,1
27,11500X100012.png,91,1
27,11500X100012.png,92,1
27,11500X100012.png,93,1
27,11500X100012.png,94,1
27,11500X100012.png,95,1
27,11500X100012.png,96,1
27,11500X100012.png,97,0
27,11500X100012.png,98,1
27,11500X100012.png,99,1
27,11500X100012.png,100,1
27,11500X100012.png,101,1
27,11500X100012.png,102,1
27,11500X100012.png,103,1
27,11500X100012.png,104,1
27,11500X100012.png,105,1
27,11500X100012.png,106,1
27,11500X100012.png,107,1
27,11500X100012.png,108,1
27,11500X100012.png,109,1
27,11500X100012.png,110,1
27,11500X100012.png,111,1
27,11500X100012.png,112,1
27,11500X100012.png,113,1
27,11500X100012.png,114,1
27,11500X100012.png,115,1
27,11500X100012.png,116,1
27,11500X100012.png,117,1
27,11500X100012.png,118,1
27,11500X100012.png,119,1
27,11500X100012.png,120,1
27,11500X100012.png,121,1
27,11500X100012.png,122,1
27,11500X100012.png,123,0
27,11500X100012.png,124,1
28,11500X100013.png,1,1
28,11500X100013.png,2,1
28,11500X100013.png,3,1
28,11500X100013.png,4,1
28,11500X100013.png,5,1
28,11500X100013.png,6,0
28,11500X100013.png,7,1
28,11500X100013.png,8,0
28,11500X100013.png,9,1
28,11500X100013.png,10,1
28,11500X100013.png,11,1
28,11500X100013.png,12,1
28,11500X100013.png,13,1
28,11500X100013.png,14,0
28,11500X100013.png,15,1
28,11500X100013.png,16,1
28,11500X100013.png,17,1
28,11500X100013.png,18,1
28,11500X100013.png,19,1
28,11500X100013.png,20,1
28,11500X100013.png,21,1
28,11500X100013.png,22,1
28,11500X100013.png,23,1
28,11500X100013.png,24,1
28,11500X100013.png,25,1
28,11500X100013.png,26,1
28,11500X100013.png,27,1
28,11500X100013.png,28,1
28,11500X100013.png,29,0
28,11500X100013.png,30,1
28,11500X100013.png,31,1
28,11500X100013.png,32,0
28,11500X100013.png,33,1
28,11500X100013.png,34,0
28,11500X100013.png,35,1
28,11500X100013.png,36,1
28,11500X100013.png,37,0
28,11500X100013.png,38,1
28,11500X100013.png,39,0
28,11500X100013.png,40,0
28,11500X100013.png,41,1
28,11500X100013.png,42,1
28,11500X100013.png,43,1
28,11500X100013.png,44,1
28,11500X100013.png,45,1
28,11500X100013.png,46,1
28,11500X100013.png,47,1
28,11500X100013.png,48,1
28,11500X100013.png,49,1
28,11500X100013.png,50,1
28,11500X100013.png,51,1
28,11500X100013.png,52,1
28,11500X100013.png,53,1
28,11500X100013.png,54,1
28,11500X100013.png,55,1
28,11500X100013.png,56,1
28,11500X100013.png,57,1
28,11500X100013.png,58,1
28,11500X100013.png,59,1
28,11500X100013.png,60,1
28,11500X100013.png,61,1
28,11500X100013.png,62,0
28,11500X100013.png,63,1
28,11500X100013.png,64,1
28,11500X100013.png,65,1
28,11500X100013.png,66,1
28,11500X100013.png,67,1
28,11500X100013.png,68,1
28,11500X100013.png,69,1
28,11500X100013.png,70,1
28,11500X100013.png,71,1
28,11500X100013.png,72,1
28,11500X100013.png,73,1
28,11500X100013.png,74,1
28,11500X100013.png,75,1
28,11500X100013.png,76,0
28,11500X100013.png,77,1
28,11500X100013.png,78,1
28,11500X100013.png,79,1
28,11500X100013.png,80,1
28,11500X100013.png,81,1
28,11500X100013.png,82,1
28,11500X100013.png,83,0
28,11500X100013.png,84,1
28,11500X100013.png,85,0
28,11500X100013.png,86,1
28,11500X100013.png,87,1
28,11500X100013.png,88,1
28,11500X100013.png,89,1
28,11500X100013.png,90,1
28,11500X100013.png,91,1
28,11500X100013.png,92,1
28,11500X100013.png,93,1
28,11500X100013.png,94,1
28,11500X100013.png,95,1
28,11500X100013.png,96,1
28,11500X100013.png,97,0
28,11500X100013.png,98,1
28,11500X100013.png,99,1
28,11500X100013.png,100,1
28,11500X100013.png,101,1
28,11500X100013.png,102,1
28,11500X100013.png,103,1
28,11500X100013.png,104,1
28,11500X100013.png,105,1
28,11500X100013.png,106,1
28,11500X100013.png,107,1
28,11500X100013.png,108,1
28,11500X100013.png,109,1
28,11500X100013.png,110,1
28,11500X100013.png,111,1
28,11500X100013.png,112,1
28,11500X100013.png,113,1
28,11500X100013.png,114,1
28,11500X100013.png,115,1
28,11500X100013.png,116,1
28,11500X100013.png,117,1
28,11500X100013.png,118,1
28,11500X100013.png,119,1
28,11500X100013.png,120,1
28,11500X100013.png,121,1
28,11500X100013.png,122,1
28,11500X100013.png,123,0
28,11500X100013.png,124,1
29,11500X100014.png,1,1
29,11500X100014.png,2,1
29,11500X100014.png,3,1
29,11500X100014.png,4,1
29,11500X100014.png,5,1
29,11500X100014.png,6,0
29,11500X100014.png,7,1
29,11500X100014.png,8,1
29,11500X100014.png,9,0
29,11500X100014.png,10,0
29,11500X100014.png,11,0
29,11500X100014.png,12,1
29,11500X100014.png,13,0
29,11500X100014.png,14,0
29,11500X100014.png,15,1
29,11500X100014.png,16,0
29,11500X100014.png,17,1
29,11500X100014.png,18,1
29,11500X100014.png,19,1
29,11500X100014.png,20,1
29,11500X100014.png,21,1
29,11500X100014.png,22,1
29,11500X100014.png,23,1
29,11500X100014.png,24,1
29,11500X100014.png,25,1
29,11500X100014.png,26,1
29,11500X100014.png,27,1
29,11500X100014.png,28,1
29,11500X100014.png,29,0
29,11500X100014.png,30,1
29,11500X100014.png,31,1
29,11500X100014.png,32,1
29,11500X100014.png,33,1
29,11500X100014.png,34,1
29,11500X100014.png,35,0
29,11500X100014.png,36,0
29,11500X100014.png,37,1
29,11500X100014.png,38,1
29,11500X100014.png,39,1
29,11500X100014.png,40,1
29,11500X100014.png,41,1
29,11500X100014.png,42,0
29,11500X100014.png,43,1
29,11500X100014.png,44,1
29,11500X100014.png,45,1
29,11500X100014.png,46,0
29,11500X100014.png,47,1
29,11500X100014.png,48,1
29,11500X100014.png,49,1
29,11500X100014.png,50,0
29,11500X100014.png,51,1
29,11500X100014.png,52,1
29,11500X100014.png,53,1
29,11500X100014.png,54,1
29,11500X100014.png,55,1
29,11500X100014.png,56,1
30,11500X100015.png,1,1
30,11500X100015.png,2,1
30,11500X100015.png,3,1
30,11500X100015.png,4,1
30,11500X100015.png,5,1
30,11500X100015.png,6,0
30,11500X100015.png,7,1
30,11500X100015.png,8,1
30,11500X100015.png,9,0
30,11500X100015.png,10,0
30,11500X100015.png,11,0
30,11500X100015.png,12,1
30,11500X100015.png,13,0
30,11500X100015.png,14,0
30,11500X100015.png,15,1
30,11500X100015.png,16,0
30,11500X100015.png,17,1
30,11500X100015.png,18,1
30,11500X100015.png,19,1
30,11500X100015.png,20,1
30,11500X100015.png,21,1
30,11500X100015.png,22,1
30,11500X100015.png,23,1
30,11500X100015.png,24,1
