label,area,equivalent_diameter,eccentricity,solidity,perimeter,circularity,mean_intensity,max_intensity,min_intensity,image_index,image_name
52,201.0,15.99753570059363,0.9079883416541338,0.6883561643835616,80.18376618407356,0.39285566452009796,0.4226061356826673,0.8063806380638063,0.2027258281383694,33,11500X100018.png
53,425.0,23.26213245840639,0.9107121557547134,0.5372945638432364,143.02438661763952,0.2610830071609825,0.4223706292197847,0.7983742818726317,0.17601760176017603,33,11500X100018.png
54,263.0,18.29923496393627,0.7832563123078639,0.6045977011494252,96.32590180780451,0.3561881323487974,0.44950764615963074,0.8668866886688669,0.281994866153282,33,11500X100018.png
55,92.0,10.823032759612019,0.9550713822600881,0.7863247863247863,46.04163056034261,0.5453763485880612,0.36248757726014147,0.46766898912113436,0.20297029702970298,33,11500X100018.png
56,2057.0,51.17669140849406,0.8720977859594699,0.7957446808510639,248.17261889578035,0.41969754447600816,0.5432899499100237,0.9415108177484415,0.22399462168439066,33,11500X100018.png
57,445.0,23.803184606416586,0.8613457551358382,0.559748427672956,169.78174593052023,0.19399381529425402,0.421304365143131,0.929654076518763,0.21012101210121012,33,11500X100018.png
58,196.0,15.797308339337176,0.9557303995688942,0.7025089605734767,73.84062043356593,0.45172618011321863,0.4137978990642828,0.7542476469869209,0.24483559467057817,33,11500X100018.png
59,350.0,21.11004122822376,0.8546610861160816,0.6194690265486725,116.08935777509511,0.32635711938437584,0.4868423350271535,0.9078963451900746,0.19997555311086665,33,11500X100018.png
60,198.0,15.877702285203682,0.7639957746098728,0.8646288209606987,57.49137802864845,0.752782678203792,0.48387091795599313,0.7642097543087643,0.2499083241657499,33,11500X100018.png
61,131.0,12.914889870235298,0.8867491292880252,0.7443181818181818,55.90559159102155,0.5267089094282823,0.409561906148206,0.5740129568512407,0.3234323432343234,33,11500X100018.png
62,230.0,17.112717355495807,0.9260807494716417,0.7232704402515723,86.08326112068522,0.3900320338978868,0.463728788337771,0.8494682801613495,0.24728028358391393,33,11500X100018.png
63,65.0,9.09728368293446,0.7618951844664721,0.8333333333333334,33.384776310850235,0.7328688780026311,0.38153977790941485,0.6502261337244836,0.18329055127734994,33,11500X100018.png
64,136.0,13.159049284959082,0.5122311702955449,0.7771428571428571,54.2842712474619,0.5799636154738329,0.426940651581498,0.6523652365236524,0.2920180906979587,33,11500X100018.png
65,684.0,29.51094455619561,0.8785466004092964,0.7139874739039666,150.68124086713192,0.3785712157534374,0.42751265055030524,0.9751252903068085,0.1840850751741841,33,11500X100018.png
66,189.0,15.512648837479231,0.7977576094345898,0.7777777777777778,65.94112549695427,0.5462091325259698,0.38290134128051256,0.614655910035448,0.21336022491138001,33,11500X100018.png
67,255.0,18.01877032173579,0.7651870278673725,0.7657657657657657,78.42640687119285,0.5209852264178924,0.45022972885523843,0.8712260114900379,0.23053416452756387,33,11500X100018.png
68,171.0,14.755472278097805,0.7901621511884412,0.9344262295081968,51.00609665440987,0.8259652866645154,0.4205611919216613,0.8360224911380026,0.3225155848918225,33,11500X100018.png
69,1967.0,50.04460195159979,0.5116388813171127,0.8233570531603182,257.6639969244288,0.37231175227430024,0.5147760440620688,0.9643686590881311,0.19765309864319766,33,11500X100018.png
70,198.0,15.877702285203682,0.9271793854108917,0.7471698113207547,69.52691193458118,0.5147177834945459,0.3720375123932146,0.6741229678523408,0.2058428065028725,33,11500X100018.png
71,515.0,25.60699837034026,0.8164272951795853,0.5953757225433526,151.095454429505,0.2834746937029681,0.43784034282608414,0.7999633296663,0.20828749541620828,33,11500X100018.png
72,302.0,19.60913925979463,0.7213539959825013,0.7587939698492462,85.98275605729691,0.5133269712287989,0.427819952709031,0.7071873854052072,0.24483559467057817,33,11500X100018.png
73,716.0,30.19336870954244,0.3537901313069984,0.7774158523344191,132.91168824543144,0.509326810245479,0.5695217799247336,0.9927270504828261,0.191663610805525,33,11500X100018.png
74,154.0,14.002817212590296,0.7785367422087582,0.8235294117647058,53.79898987322333,0.6686245859286769,0.4445686632155279,0.5680845862364015,0.3261215010389928,33,11500X100018.png
75,6585.0,91.56572722411507,0.6340776402894148,0.821174710063599,467.1147904132612,0.3792437269559269,0.3401523911776987,0.9152304119300819,0.009595403984842928,33,11500X100018.png
76,1086.0,37.18518717960671,0.4016602147487308,0.6779026217228464,246.87110370561533,0.22392324128627464,0.5080351139267805,0.9837428187263171,0.18432954406551766,33,11500X100018.png
77,922.0,34.262616074167774,0.7715088844536714,0.6319396847155586,196.92997820866105,0.29875633245713906,0.4912461178631722,0.8992176995477326,0.2059650409485393,33,11500X100018.png
78,2387.0,55.12914649514206,0.7672617273995319,0.8314176245210728,299.1553749530773,0.3351727190136794,0.5219509918221725,0.9641853074196308,0.17027258281383695,33,11500X100018.png
79,140.0,13.351162356249091,0.7896415490877797,0.7777777777777778,53.35533905932738,0.617990973214843,0.3621771700979622,0.8297885344089965,0.20180906979586846,33,11500X100018.png
80,95.0,10.998079684646791,0.9536813367580977,0.8260869565217391,44.38477631085024,0.6059899174319701,0.3862840085178108,0.574685246302408,0.2986798679867987,33,11500X100018.png
81,373.0,21.792621462004423,0.8958562286608863,0.626890756302521,132.61017305526644,0.26654160726188075,0.44586652588404513,0.7933015523774599,0.21666055494438333,33,11500X100018.png
82,426.0,23.28948359361322,0.8321537946087367,0.7731397459165155,106.29646455628165,0.47378556312299,0.4689122798560503,0.937721549932771,0.20669844762254003,33,11500X100018.png
83,122.0,12.463355264843006,0.9055684609458311,0.7530864197530864,51.21320343559643,0.5845286604730929,0.4597878731406838,0.6669722527808336,0.23053416452756387,33,11500X100018.png
84,77.0,9.901487006738307,0.8259095907479928,0.8555555555555555,36.14213562373095,0.7407522284498007,0.5197448316260198,0.7631096442977631,0.3641364136413641,33,11500X100018.png
85,565.0,26.821266613927218,0.8296194068869189,0.6966707768187423,132.36753236814712,0.40522419337994897,0.464605988622461,0.8980564723138981,0.20419264148637087,33,11500X100018.png
86,163.0,14.406180819073164,0.579580116571212,0.7477064220183486,64.76955262170047,0.4882650896127056,0.4364155911160305,0.6854907712993522,0.28590636841461925,33,11500X100018.png
87,558.0,26.654599339742866,0.40747358097551,0.850609756097561,105.26093065034891,0.6328629219379238,0.5041117214071068,0.9295929592959296,0.2181273682923848,33,11500X100018.png
88,110.0,11.834540545406394,0.771247050792049,0.9243697478991597,40.04163056034262,0.8621424721627636,0.47386849796090724,0.8327832783278328,0.34842928737318174,33,11500X100018.png
89,155.0,14.048207338801282,0.8298254733954891,0.775,58.2842712474619,0.5733750893817585,0.49005208764604047,0.8399339933993399,0.3989121134335656,33,11500X100018.png
90,139.0,13.303394180365686,0.9388619927399362,0.7595628415300546,60.76955262170048,0.47299068294071994,0.49016232558507644,0.8546021268793546,0.3791712504583792,33,11500X100018.png
91,464.0,24.306031118985995,0.5126163193828348,0.9243027888446215,86.08326112068524,0.7868472336026932,0.3768522206626793,0.740312920180907,0.18139591736951474,33,11500X100018.png
92,177.0,15.012108426804138,0.8309975085011911,0.7695652173913043,63.42640687119285,0.5528953177316519,0.485914379259646,0.7356068940227356,0.2925070284806258,33,11500X100018.png
93,193.0,15.67594437773643,0.6620512368833664,0.772,67.59797974644665,0.5307618994865354,0.4644291429718677,0.7804669355824472,0.2764943160982765,33,11500X100018.png
94,375.0,21.850968611841584,0.9511782870899236,0.8187772925764192,103.25483399593904,0.4419980426641466,0.42616436458460666,0.8567412296785234,0.24752475247524752,33,11500X100018.png
95,316.0,20.0585068271871,0.9506695777006612,0.8,95.1543289325507,0.43857093335745123,0.4086423234447214,0.7200220022002201,0.21458256936804793,33,11500X100018.png
96,60.0,8.740387444736633,0.8680760853906659,0.9230769230769231,30.485281374238568,0.811298548009402,0.4718606119871246,0.5527441633052194,0.3355335533553355,33,11500X100018.png
97,203.0,16.07692842495848,0.7720202871754509,0.8218623481781376,63.01219330881976,0.6424757035037237,0.4582731945882054,0.9359491504706026,0.29342378682312675,33,11500X100018.png
98,286.0,19.08262324195121,0.942027661976619,0.6620370370370371,106.66904755831214,0.31586322300700215,0.3714585133727048,0.8852829727417186,0.16795012834616796,33,11500X100018.png
99,1114.0,37.66150359232848,0.6842244319265692,0.8072463768115942,169.7878425849301,0.48560357448802843,0.47719005393457753,0.8924948050360592,0.19429165138736096,33,11500X100018.png
100,168.0,14.625465582862905,0.9071112687968315,0.5694915254237288,81.94722215136416,0.31437693310204046,0.47432312675712013,0.9314264759809314,0.23517907346290184,33,11500X100018.png
101,85.0,10.403141895720198,0.9014901038481066,0.85,39.55634918610404,0.68264731397866,0.44173012072449075,0.5507272949517173,0.27783889500061115,33,11500X100018.png
102,101.0,11.340070282773887,0.9456750452803161,0.9351851851851852,43.49137802864845,0.6710036780285186,0.3493309176902289,0.7871898300941205,0.20761520596504096,33,11500X100018.png
103,216.0,16.583719174624104,0.8939571201905941,0.5853658536585366,92.53300858899107,0.3170080198246857,0.45397278925423407,0.7478914558122479,0.1478425620339812,33,11500X100018.png
104,80.0,10.092530088080641,0.9271806303197622,0.8888888888888888,37.79898987322333,0.7036220857076382,0.4482031536486982,0.6038992788167705,0.2986798679867987,33,11500X100018.png
105,74.0,9.706684619910241,0.9007863379729132,0.9024390243902439,35.798989873223334,0.725604619185036,0.38116581928463117,0.7087153159760421,0.2476469869209143,33,11500X100018.png
106,67.0,9.23618154310838,0.8653937884926843,0.9054054054054054,31.556349186104043,0.8454952275537068,0.39021887263353205,0.4578291162449578,0.2977019924214644,33,11500X100018.png
107,847.0,32.839517267930155,0.8353250101213804,0.7251712328767124,176.2670273047588,0.3425714088312953,0.46024349909738455,0.9575235301307908,0.2214888155482215,33,11500X100018.png
108,389.0,22.255115881567058,0.8941932902932596,0.9110070257611241,89.42640687119285,0.6112627104087502,0.44366563191594793,0.8658476958806992,0.15340422931182007,33,11500X100018.png
109,208.0,16.273715780512877,0.875323095748156,0.8776371308016878,64.76955262170046,0.6230622002419807,0.480116334283001,0.8574135191296908,0.19991443588803326,33,11500X100018.png
110,7105.0,95.11239122923644,0.8399657120840448,0.7045116509667824,679.3706704297267,0.19344626942445806,0.3513194997660686,0.9895489548954896,0.0,33,11500X100018.png
111,43.0,7.399277020331919,0.8602509659800376,0.9555555555555556,23.31370849898476,0.9941584211054686,0.2878891248297957,0.36603104754919935,0.16147170272582814,33,11500X100018.png
112,1268.0,40.180439802523146,0.8972394989176256,0.7048360200111173,207.1370849898476,0.3713756262710707,0.4187909721571526,0.9153526463757486,0.15951595159515952,33,11500X100018.png
113,152.0,13.911592676604096,0.9498501267959174,0.7638190954773869,64.11269837220809,0.46469215455093205,0.42568668416549255,0.8503850385038504,0.2545532331010879,33,11500X100018.png
114,238.0,17.407785949022028,0.9620593941072048,0.5776699029126213,107.60407640085654,0.2583029539275048,0.41510278478828283,0.7609094242757609,0.24654687690991323,33,11500X100018.png
115,117.0,12.205286835384658,0.7924882373350767,0.7452229299363057,51.45584412271571,0.5552982586157477,0.4065465425934807,0.6199119911991199,0.22069429165138735,33,11500X100018.png
116,190.0,15.553633450087505,0.8488250005887861,0.9223300970873787,55.698484809834994,0.769620634042112,0.3235140473111639,0.9005011612272338,0.16092164772032758,33,11500X100018.png
117,153.0,13.957279475043833,0.8744916400721852,0.7766497461928934,57.79898987322333,0.5755205000286433,0.41906322077378394,0.8571690502383572,0.16831683168316833,33,11500X100018.png
118,592.0,27.45465007031079,0.5154648676091201,0.7465321563682219,136.0243866176395,0.4020666193972997,0.4235522651364235,0.9633296662999633,0.18469624740251803,33,11500X100018.png
119,160.0,14.27299292922217,0.9576556769535958,0.7048458149779736,70.31980515339464,0.40660669877276556,0.4782266073829605,0.643931059772644,0.13623028969563622,33,11500X100018.png
120,202.0,16.03728119216293,0.9272321272982063,0.6688741721854304,81.04772721475248,0.3864377565913484,0.39186820222176233,0.888277716660555,0.23658476958806993,33,11500X100018.png
121,186.0,15.389040103942165,0.8684979995466433,0.7815126050420168,61.87005768508881,0.6106069825926864,0.36840739032087194,0.7222833394450556,0.15578780100232245,33,11500X100018.png
122,99.0,11.227230955528665,0.8314112966290373,0.868421052631579,40.04163056034261,0.7759282249464875,0.3573635141291907,0.6027991688057694,0.18145703459234813,33,11500X100018.png
123,53.0,8.214724333230155,0.8353374087470455,0.8983050847457628,28.14213562373095,0.8409528181063457,0.38567043287137937,0.515646009045349,0.22271116000488939,33,11500X100018.png
124,2355.0,54.758370390756774,0.8416248606464748,0.7212863705972435,353.4041122946064,0.2369504719111239,0.4860455755412767,0.9627184940716293,0.12712382349346046,33,11500X100018.png
125,486.0,24.875578761936154,0.8170614188666648,0.759375,122.74621202458749,0.40534977485310125,0.45172493929777063,0.9368659088131035,0.21507150715071507,33,11500X100018.png
126,76.0,9.83698151873187,0.6916353185907489,0.8085106382978723,35.798989873223334,0.7452155548386856,0.43978345202941344,0.6640997433076641,0.3669478058917003,33,11500X100018.png
127,90.0,10.704744696916627,0.793298006549992,0.8910891089108911,35.970562748477136,0.8740935366188574,0.4230676771380842,0.5482214888155482,0.18646864686468648,33,11500X100018.png
128,94.0,10.940041919714261,0.6728213207879487,0.8703703703703703,38.7634559672906,0.786127046110466,0.42060157552398264,0.5967485637452634,0.34983498349834985,33,11500X100018.png
129,276.0,18.746042631630413,0.7898469060092526,0.6,107.05382386916237,0.3026318111995688,0.3894706097018719,0.7950739518396284,0.15034836817015035,33,11500X100018.png
130,167.0,14.581872443920643,0.7667202182584004,0.6653386454183267,69.56244584051393,0.4336872435968894,0.4281557896308593,0.7392739273927392,0.2521085441877521,33,11500X100018.png
131,45.0,7.569397566060481,0.7492396085721906,0.8333333333333334,24.727922061357855,0.924798531260901,0.4914137092721619,0.5493827160493827,0.4328932893289329,33,11500X100018.png
132,568.0,26.89237924411993,0.8039781741423443,0.741514360313316,136.2609306503489,0.38442843012672495,0.463803539978411,0.9774477447744775,0.22717271727172716,33,11500X100018.png
133,96.0,11.055812783082736,0.7510605172343878,0.7741935483870968,44.384776310850235,0.6123687586680963,0.45149648066658515,0.7643931059772644,0.20400928981787067,33,11500X100018.png
134,61.0,8.812923024107548,0.45575503816954166,0.953125,26.72792206135785,1.0730236807041484,0.47884542552615916,0.5498716538320498,0.41669722527808334,33,11500X100018.png
135,471.0,24.488687706168772,0.877263275849606,0.6633802816901408,131.9827560572969,0.339778883609693,0.4745747162590758,0.9527563867497861,0.2774110744407774,33,11500X100018.png
136,93.0,10.881694613449236,0.8094297538777516,0.8532110091743119,38.79898987322333,0.7763400204632769,0.4337660169840161,0.6889133357780223,0.2717271727172717,33,11500X100018.png
137,98.0,11.170383851240114,0.8439405537759992,0.8596491228070176,41.21320343559643,0.7250420485085463,0.3913815984773081,0.7750886199731084,0.3054027624984721,33,11500X100018.png
138,66.0,9.166995688475081,0.8247652000997139,0.8918918918918919,30.727922061357855,0.8783900635524622,0.40446729858171004,0.558244713360225,0.2929348490404596,33,11500X100018.png
139,141.0,13.398760233979036,0.748669182482809,0.7268041237113402,53.45584412271571,0.620066963029856,0.47654832465122,0.6352524141303019,0.3381615939371715,33,11500X100018.png
140,177.0,15.012108426804138,0.8932615999221879,0.6807692307692308,64.14823227814082,0.540522459442109,0.42150856642475293,0.8038748319276372,0.204987165383205,33,11500X100018.png
141,179.0,15.09668435477122,0.884848958474897,0.557632398753894,89.11879502661796,0.2832202380224619,0.4297701650984465,0.9298374281872631,0.28370614839261704,33,11500X100018.png
142,487.0,24.901157769991823,0.9067457035846361,0.6878531073446328,129.78174593052023,0.3633386519440928,0.40906962017214726,0.9382716049382716,0.19245813470235912,33,11500X100018.png
143,74.0,9.706684619910241,0.9420322850372699,0.8705882352941177,38.62741699796952,0.6232327226483734,0.45594604505495595,0.6139836205842807,0.3085808580858086,33,11500X100018.png
144,248.0,17.769732893161912,0.7220889763415387,0.7560975609756098,80.42640687119285,0.4817971333343367,0.4574942037214474,0.9144358880332478,0.20400928981787067,33,11500X100018.png
145,450.0,23.936536824085962,0.7786878253259054,0.556930693069307,159.2731239591687,0.2229140185575678,0.5005594263130017,0.8031414252536365,0.28786211954528784,33,11500X100018.png
146,437.0,23.58825303088947,0.92647782931783,0.524609843937575,151.29646455628165,0.23990192985415312,0.4248915483971484,0.9643686590881311,0.21751619606405084,33,11500X100018.png
147,131.0,12.914889870235298,0.941311209586932,0.6931216931216931,60.87005768508881,0.44429736035324485,0.440132181157047,0.9124190196797457,0.2525363647475859,33,11500X100018.png
148,58.0,8.593479713983122,0.7825473994300461,0.9354838709677419,27.79898987322333,0.9431479539555828,0.37880770835704264,0.6048160371592715,0.2499083241657499,33,11500X100018.png
149,121.0,12.412170838050638,0.6249648917466909,0.8231292517006803,46.8700576850888,0.6921564308326899,0.5073603319927952,0.8073585136291407,0.2789390050116123,33,11500X100018.png
150,241.0,17.517155313611116,0.8134853333089531,0.7130177514792899,83.49747468305833,0.4343904062328324,0.47511971114123863,0.7705048282606038,0.22870064784256203,33,11500X100018.png
151,697.0,29.790064831759068,0.6584813577830586,0.5774647887323944,201.10155108391487,0.2165767346518166,0.4371038012457391,0.8981175895367315,0.18872998410952208,33,11500X100018.png
152,220.0,16.73656774376801,0.6173320106246679,0.9053497942386831,59.21320343559642,0.7884886219031567,0.5196566878910114,0.9333822271116,0.1859797090820193,33,11500X100018.png
153,88.0,10.585134856802455,0.8659592563557228,0.8461538461538461,42.2842712474619,0.6184930672930343,0.4270628451734062,0.8491015768243491,0.26897689768976896,33,11500X100018.png
154,148.0,13.727325035155395,0.8359339879665764,0.8087431693989071,55.941125496954285,0.594304720404951,0.47174608602001333,0.7061483926170394,0.30680845862364015,33,11500X100018.png
155,144.0,13.540550005146152,0.7618418797821744,0.8228571428571428,52.284271247461895,0.6619576994486164,0.47749443154191973,0.7953795379537953,0.25461435032392127,33,11500X100018.png
156,238.0,17.407785949022028,0.9329110795965929,0.6149870801033591,99.1543289325507,0.3042029784044738,0.45478660844609203,0.7104265982153771,0.262009534286762,33,11500X100018.png
157,635.0,28.43425945768288,0.5927067943806498,0.7191392978482446,145.58073580374355,0.3765093530036736,0.49252396805734816,0.9555677790001222,0.2324899156582325,33,11500X100018.png
158,271.0,18.575465448360347,0.6679895514464592,0.6545893719806763,93.04772721475248,0.39333954934626103,0.46716403907713444,0.8173817381738174,0.321965529886322,33,11500X100018.png
159,6057.0,87.8180614820259,0.7680174475861574,0.7913509276195453,577.8254685319159,0.22796809886328726,0.3098804643181468,0.9044737807114045,0.004461557266837795,33,11500X100018.png
160,166.0,14.538148590038452,0.9534809922934708,0.640926640926641,77.49747468305833,0.3473304430024873,0.47355722854748666,0.810658843662144,0.2346290184574013,33,11500X100018.png
161,152.0,13.911592676604096,0.8079167996887403,0.8888888888888888,51.11269837220809,0.7311320696387644,0.4500451141605389,0.9361936193619362,0.213665811025547,33,11500X100018.png
162,136.0,13.159049284959082,0.4975668505409369,0.7906976744186046,51.248737341529164,0.6507024363772479,0.4800263523084334,0.8528908446400195,0.36841461923970176,33,11500X100018.png
163,2140.0,52.198971500722585,0.9560790377619944,0.7482517482517482,332.5512985522207,0.2431679543739787,0.35522815002164804,0.9657132379904657,0.04950495049504951,33,11500X100018.png
164,319.0,20.153496341094687,0.7725368910627664,0.7057522123893806,99.9827560572969,0.4010055089944306,0.41056691876084156,0.8487348734873488,0.23481237012590148,33,11500X100018.png
165,280.0,18.881394877652593,0.9247032715579947,0.7526881720430108,88.18376618407356,0.4524708543168776,0.4614079661934448,0.6744285539665078,0.250702848062584,33,11500X100018.png
166,431.0,23.42576026046658,0.6060135869024524,0.7405498281786942,107.05382386916239,0.47258808198193525,0.44209433833303413,0.8321721060994989,0.27478303385894143,33,11500X100018.png
167,74.0,9.706684619910241,0.7651241368746525,0.8604651162790697,35.7634559672906,0.7270472300637207,0.45509701120262175,0.5587947683657255,0.3094364992054761,33,11500X100018.png
168,105.0,11.562445770562215,0.9345058314074849,0.695364238410596,55.698484809834994,0.42531666618116715,0.4423868312757202,0.6593325999266594,0.2710548832661044,33,11500X100018.png
169,162.0,14.361922094451577,0.9439087536231112,0.6206896551724138,69.2193000900063,0.4248840922621839,0.4502543532816931,0.7877398850996211,0.23047304730473048,33,11500X100018.png
170,82.0,10.217907939900583,0.9568463041048934,0.5899280575539568,49.00609665440987,0.4290653976724073,0.38632196552988624,0.5526219288595526,0.244652243002078,33,11500X100018.png
171,330.0,20.49802550887777,0.8378907021056465,0.66,107.7401153701776,0.35724728042964204,0.43639419497505305,0.665933259992666,0.25381982642708717,33,11500X100018.png
172,446.0,23.829914749152643,0.7681789232273712,0.6656716417910448,117.98275605729691,0.40263140700716404,0.3859009966766483,0.8921281016990588,0.20578168928003912,33,11500X100018.png
173,91.0,10.764051215546116,0.8443617621418247,0.6148648648648649,52.970562748477136,0.40755111224995194,0.47698970141214364,0.7890233467791223,0.3977508861997311,33,11500X100018.png
174,417.0,23.04215463350949,0.9086796861837345,0.54296875,148.60407640085654,0.237292752118577,0.42741750860404454,0.9052683046082386,0.16226622662266227,33,11500X100018.png
175,1359.0,41.597266031496424,0.8637972999860477,0.766497461928934,226.75230867899737,0.3321435978352211,0.32193198062345685,0.7630485270749298,0.08299718860774967,33,11500X100018.png
176,60.0,8.740387444736633,0.7622875289507449,0.6666666666666666,38.59188309203679,0.5062548226696273,0.4797325102880659,0.7187996577435521,0.3030803080308031,33,11500X100018.png
177,62.0,8.884866446580956,0.8812050405421191,0.8266666666666667,33.520815280171306,0.6933817518296848,0.5355978250154765,0.5555555555555556,0.5055616672778389,33,11500X100018.png
1,413.0,22.93137440223813,0.9569939704922866,0.5619047619047619,165.58073580374355,0.18929550412227872,0.43942306525514,0.9204253758709204,0.2631096442977631,34,11500X100019.png
2,381.0,22.025082668269306,0.6326749403451589,0.7650602409638554,102.80508652763321,0.45300775194708703,0.4579367531387143,0.9348490404596015,0.2138491626940472,34,11500X100019.png
3,396.0,22.45446191105733,0.7305620810982882,0.7983870967741935,95.25483399593904,0.5484423725852581,0.48356347980477066,0.7138491626940472,0.182984965163183,34,11500X100019.png
4,495.0,25.104851615652017,0.8854542733399993,0.7112068965517241,127.5685424949238,0.3822327330186114,0.3753156797161198,0.9126634885710794,0.15315976042048648,34,11500X100019.png
5,350.0,21.11004122822376,0.8652635068876,0.5756578947368421,124.71067811865476,0.28279428394804845,0.45074336005029086,0.9561178340056228,0.1573768487959907,34,11500X100019.png
6,816.0,32.23295624828558,0.722882274707163,0.6639544344995931,225.20815280171308,0.20217702696103115,0.4529401129110732,0.9398606527319399,0.16685001833516686,34,11500X100019.png
7,429.0,23.371344948277684,0.904049885496487,0.7345890410958904,113.63961030678928,0.4174530944264948,0.37022519915809243,0.8817992910402151,0.20284806258403618,34,11500X100019.png
8,248.0,17.769732893161912,0.8467146090933021,0.7848101265822784,78.01219330881975,0.5120785310464369,0.4304707800529157,0.8149370492604816,0.21989976775455322,34,11500X100019.png
9,171.0,14.755472278097805,0.9456959609044141,0.7066115702479339,64.52691193458118,0.5160885350404277,0.37727482949724467,0.5958318054027625,0.2541865297640875,34,11500X100019.png
10,175.0,14.927053303604616,0.7175353982941652,0.8578431372549019,54.87005768508881,0.7304274386079216,0.4820175668360486,0.7794890600171128,0.23053416452756387,34,11500X100019.png
11,183.0,15.26443044094783,0.7778131107374627,0.7204724409448819,69.0477272147525,0.48234988359901165,0.4709005205317132,0.9492115878254492,0.2719105243857719,34,11500X100019.png
12,1803.0,47.9129512674548,0.5831046599235803,0.6558748635867588,261.8355697996826,0.330482374492367,0.4769407057178264,0.9784867375626451,0.17320620950983986,34,11500X100019.png
13,76.0,9.83698151873187,0.8188056929175875,0.8172043010752689,36.970562748477136,0.6987331271957616,0.520862685683773,0.5504217088375504,0.30295807358513627,34,11500X100019.png
14,339.0,20.775663783985824,0.8840623198739954,0.8391089108910891,84.80508652763321,0.5923327685870251,0.30598184367764864,0.8310719960884977,0.14930937538198263,34,11500X100019.png
15,509.0,25.45739437315213,0.8708649105398201,0.8276422764227642,107.35533905932738,0.5549838566431904,0.4366844783146728,0.9123579024569124,0.22271116000488939,34,11500X100019.png
16,1000.0,35.682482323055424,0.3779504387804801,0.7363770250368189,204.30865786510142,0.3010483992561254,0.40268249602738054,0.9204253758709204,0.17693436010267694,34,11500X100019.png
17,1800.0,47.873073648171925,0.8352942545852029,0.7050528789659224,293.3208511739212,0.2629035775503774,0.5206389466107105,0.9918102921403251,0.20174795257303507,34,11500X100019.png
18,554.0,26.558891313141824,0.8672491635844469,0.6634730538922156,141.29646455628165,0.34870408746039433,0.35430095356106006,0.8880332477692213,0.1707615205965041,34,11500X100019.png
19,183.0,15.26443044094783,0.7362142500264588,0.690566037735849,74.76955262170048,0.4113498938619209,0.32184730312739834,0.8201320132013201,0.15346534653465346,34,11500X100019.png
20,4619.0,76.68828761376614,0.5211591887132012,0.7590797041906328,468.2508293825823,0.26472851026157657,0.3498401438613949,0.9701136780344701,0.0187018701870187,34,11500X100019.png
21,81.0,10.155412503859614,0.9259097700547813,0.7941176470588235,41.21320343559643,0.5992694482570637,0.3358670572132659,0.6223566801124557,0.17210609949883876,34,11500X100019.png
22,371.0,21.73411767467788,0.8403963853137723,0.8587962962962963,89.6335136523794,0.5802871201935483,0.48154506975106015,0.939738418286273,0.24000733406674002,34,11500X100019.png
23,412.0,22.903595622322865,0.5011433039112135,0.7907869481765835,104.81118318204308,0.4712939153106875,0.5348191642249446,0.8994621684390661,0.17748441510817747,34,11500X100019.png
24,148.0,13.727325035155395,0.9599538564038494,0.7047619047619048,64.14823227814082,0.45196228247136794,0.41410758943762244,0.6877521085441878,0.2346901356802347,34,11500X100019.png
25,334.0,20.62188177498708,0.9001114281751653,0.6242990654205608,105.9827560572969,0.373668004461743,0.42881947875426263,0.7882288228822882,0.18011245569001344,34,11500X100019.png
26,67.0,9.23618154310838,0.8099603835875023,0.8933333333333333,30.97056274847714,0.8777816005617554,0.41210796038144437,0.7386627551644054,0.29159027013812494,34,11500X100019.png
27,301.0,19.576646877473273,0.9560898701873721,0.5403949730700179,126.71067811865476,0.23558624462578945,0.3773160077174199,0.9608849773866276,0.1795624006845129,34,11500X100019.png
28,111.0,11.888212206450685,0.8017304639507744,0.9568965517241379,40.14213562373095,0.8656291941592443,0.41643844064086094,0.8043637697103043,0.24141303019190807,34,11500X100019.png
29,121.0,12.412170838050638,0.850102706749502,0.7806451612903226,51.698484809834994,0.5689048085499,0.4621068167422803,0.8043637697103043,0.33510573279550177,34,11500X100019.png
30,144.0,13.540550005146152,0.8435034181253711,0.676056338028169,63.94112549695428,0.4426004010721844,0.42637029906694374,0.8712871287128713,0.18775210854418775,34,11500X100019.png
31,57.0,8.51907589177983,0.8181765004493059,0.8142857142857143,29.17766952966369,0.8413632093100742,0.3738090183287335,0.7595037281505929,0.21397139713971397,34,11500X100019.png
32,389.0,22.255115881567058,0.16144458065906547,0.820675105485232,92.94722215136416,0.56583086753808,0.4475059616787157,0.731939860652732,0.22503361447255837,34,11500X100019.png
33,244.0,17.625846048215095,0.9375114361260133,0.8621908127208481,72.11269837220809,0.5896254178904488,0.36982682785582743,0.9485392983742819,0.21397139713971397,34,11500X100019.png
34,154.0,14.002817212590296,0.770828262631995,0.850828729281768,52.62741699796952,0.6987253098219922,0.2877672687903711,0.5047671433810048,0.16202175773132868,34,11500X100019.png
35,128.0,12.766152972845846,0.8460754446371322,0.810126582278481,49.45584412271571,0.6576345111188628,0.41389824746363524,0.7441633052194109,0.2705659454834372,34,11500X100019.png
36,138.0,13.255453865237978,0.690419936670905,0.7076923076923077,58.2842712474619,0.5104887892560173,0.4457314491513564,0.6119667522307787,0.2333455567779,34,11500X100019.png
37,139.0,13.303394180365686,0.9544577741408468,0.6069868995633187,70.94112549695429,0.3470791422841709,0.41240538921997716,0.6642830949761643,0.26042048649309374,34,11500X100019.png
